,Keyword,Source,Author,Title,URL,Text,Published,compound score,negative score,positive score,neutral score,Overall Sentiment,Source Bias
855,migrant,Breitbart News,Chris Tomlinson,NGO Claims Around Half of Migrants on Paris Streets May Be Coronavirus Positive,https://www.breitbart.com/europe/2020/10/07/ngo-claims-around-half-of-migrants-on-paris-streets-may-be-coronavirus-positive/,"According to NGO Doctors without Borders (Médecins Sans Frontières/MSF), 55 per cent of those living on the streets of the Paris region might be infected with the Wuhan coronavirus, the vast majority… [+2258 chars]",2020-10-07T17:17:21Z,0.5574,0.0,0.231,0.769,1,2.9
856,migrant,Breitbart News,Virginia Hale,Macron Faces Islamophobia Claims Over Homeschooling Ban 'to Protect Children From Religion',https://www.breitbart.com/europe/2020/10/06/france-macron-ban-homeschooling/,"Emmanuel Macron has been attacked for “Islamophobia” by the Turkish government in the wake of his announcement that France will ban homeschooling to protect children from religion, as part of plans t… [+5206 chars]",2020-10-06T09:21:09Z,-0.25,0.222,0.16,0.617,-1,2.9
857,migrant,Breitbart News,Chris Tomlinson,Former Swedish Broadcaster CEO: No One in Sweden Likes President Trump,https://www.breitbart.com/europe/2020/10/03/former-swedish-broadcaster-ceo-no-one-sweden-likes-president-trump/,"Eva Hamilton, the former CEO of Sweden’s public television broadcaster SVT, has claimed that no one in Sweden likes U.S. President Donald J. Trump and that Swedes view him as dangerous.
Ms Hamilton … [+2082 chars]",2020-10-03T08:10:05Z,0.1531,0.157,0.2,0.643,0,2.9
858,migrant,Breitbart News,Chris Tomlinson,Greece to Recruit 800 New Border Guards After Turks Push Migrants to Frontier,https://www.breitbart.com/europe/2020/09/25/greece-recruit-least-800-new-border-guards-along-turkish-border/,Greek Minister of Civil Protection Michalis Chrysochoidis has revealed that another 400 border guards will be recruited to man the border in addition to the 400 previously announced by the government… [+2064 chars],2020-09-25T08:09:31Z,0.0,0.0,0.0,1.0,0,2.9
859,migrant,Breitbart News,Chris Tomlinson,Paris No-Go Suburb Politician Faced Trial for Apologising for Terrorism,https://www.breitbart.com/europe/2020/10/09/paris-no-go-suburb-politician-trial-apologising-terrorism/,A regional politician in the no-go Paris suburb of Seine-Saint-Denis was placed on trial for apologising for terrorism after stating that he wanted to be like radical Islamic terrorist Mohammed Merah… [+1958 chars],2020-10-09T11:28:31Z,-0.6597,0.333,0.087,0.58,-1,2.9
860,migrant,Breitbart News,Chris Tomlinson,Swedish 2021 Budget Spends More on Foreign Aid Than Police Force,https://www.breitbart.com/europe/2020/09/24/swedish-2021-budget-spends-more-on-foreign-aid-than-police-force/,"The new Swedish 2021 budget has been revealed, with the government looking to spend more on foreign aid than on the country’s police force despite violent gang crime remaining a problem.
The budget,… [+2225 chars]",2020-09-24T08:07:09Z,0.0,0.0,0.0,1.0,0,2.9
861,migrant,Breitbart News,Chris Tomlinson,Nearly All Top Ten Baby Names in Paris Suburbs Have Islamic Connection,https://www.breitbart.com/europe/2020/09/24/nearly-all-top-ten-baby-names-paris-suburbs-have-islamic-connection/,"The majority of baby names given in the suburbs of Paris have Islamic connections, according to figures released by the French National Institute of Statistics and Economic Studies (INSEE).
The Pari… [+2258 chars]",2020-09-24T15:54:04Z,0.2023,0.0,0.141,0.8590000000000001,1,2.9
862,migrant,Breitbart News,Chris Tomlinson,Greek Birthrate Declined by over Three Per Cent in 2019,https://www.breitbart.com/europe/2020/10/03/greek-birthrate-declined-three-per-cent-2019/,"Statistics released by the Greek government show that the country’s birthrate declined by 3.1 per cent in 2019 as deaths increased by 3.9 per cent.
According to statistics released by the Hellenic S… [+2270 chars]",2020-10-03T11:54:13Z,0.0,0.0,0.0,1.0,0,2.9
863,migrant,Al Jazeera English,Al Jazeera,"‘Brawl’ at migrant camp in Bosnia kills two, injures 18",https://www.aljazeera.com/news/2020/10/1/brawl-among-migrants-in-bosnia-kills-2-injures-18,Two migrants were killed and 18 injured in a brawl in northwest Bosnia and Herzegovina as regional authorities emptied a migrant reception centre in the town of Bihac and moved hundreds to a camp 50 … [+1942 chars],2020-10-01T16:11:24Z,-0.5423,0.28,0.0,0.72,-1,-4.4
864,migrant,Al Jazeera English,Al Jazeera,"Three dead, 53 rescued after migrant boat sinks off Crete",https://www.aljazeera.com/news/2020/09/dead-53-rescued-migrant-boat-sinks-crete-200914200840466.html,"Three people have died while 53 others were rescued after a boat carrying migrants and refugees sank off the southern Greek island of Crete.
The dead included two children and a woman.
The Greek co… [+1051 chars]",2020-09-14T20:39:17Z,-0.3612,0.285,0.185,0.53,-1,-4.4
865,migrant,Al Jazeera English,Al Jazeera,Greek police accuse aid workers of supporting migrant smugglers,https://www.aljazeera.com/news/2020/9/28/greek-police-accuses-aid-workers-of-helping-migrant-smuggling,"Greek police have accused 35 people, among them two foreign nationals, from several foreign non-governmental aid organisations of illegally helping refugees and migrants to enter from Turkey.
Those … [+2884 chars]",2020-09-28T16:08:32Z,-0.0772,0.321,0.221,0.458,0,-4.4
866,migrant,Al Jazeera English,Al Jazeera,Refugees in Greece wary of entering new camp after Moria fire,https://www.aljazeera.com/news/2020/09/refugees-greece-wary-entering-camp-moria-fire-200916125349988.html,"Greek authorities were still struggling to move thousands of refugees and migrants sleeping rough into a temporary camp, a week after the overcrowded Moria migrant camp burned down, while fears grew … [+2107 chars]",2020-09-16T13:30:48Z,-0.34,0.194,0.0,0.8059999999999999,-1,-4.4
867,migrant,Al Jazeera English,Al Jazeera,Ethiopian migrants held in Saudi Arabia call it ‘hellish’,https://www.aljazeera.com/news/2020/10/2/ethiopian-migrants-held-in-saudi-arabia-call-it-hellish,"From a filthy cell in Saudi Arabia, the Ethiopian migrant spoke on a smuggled phone, fearing to give his name. Some 300 countrymen are imprisoned with him, he said. And no one knows when Ethiopias go… [+3898 chars]",2020-10-02T10:46:57Z,0.0,0.0,0.0,1.0,0,-4.4
868,migrant,Al Jazeera English,Al Jazeera,"Sweden: Far-right activists burn copy of Quran, plan more stunts",https://www.aljazeera.com/news/2020/09/sweden-activists-burn-copy-quran-plan-stunts-200910111120111.html,"Members of a Danish far-right group burned a copy of the Quran in Sweden, only days after a similar incident in the southern city of Malmo.
A video posted by the leader of the Stram Kurs (Hard Line)… [+1815 chars]",2020-09-10T13:33:56Z,0.0,0.0,0.0,1.0,0,-4.4
869,migrant,Al Jazeera English,Al Jazeera,EU: Greece-Turkey crisis talks might include other nations,https://www.aljazeera.com/news/2020/09/eu-greece-turkey-crisis-talks-include-nations-200915131159907.html,"Third countries might be invited to talks aimed at easing a dispute between Greece and Turkey about energy rights that has brought warships to the eastern Mediterranean, a top European Union official… [+2291 chars]",2020-09-15T13:52:04Z,-0.6249,0.369,0.0,0.631,-1,-4.4
870,migrant,Al Jazeera English,Al Jazeera,Two dozen migrants feared drowned off Libya's coast,https://www.aljazeera.com/news/2020/09/dozen-migrants-feared-drowned-libya-coast-200915154357375.html,"A boat carrying refugees and migrants bound for Europe has capsized in the Mediterranean Sea off Libya's coast, leaving at least two dozen people dead or missing, the UN migration agency said.
Safa … [+2497 chars]",2020-09-15T17:25:56Z,-0.7964,0.542,0.0,0.458,-1,-4.4
871,migrant,Al Jazeera English,Al Jazeera,US bans palm oil imports from Malaysian producer FGV,https://www.aljazeera.com/economy/2020/10/1/us-bans-palm-oil-imports-from-malaysian-producer-fgv,"The United States has banned imports of palm oil from Malaysian company FGV Holdings following an investigation into allegations it uses forced labour, the US Customs and Border Protection (CBP) agen… [+3205 chars]",2020-10-01T06:02:45Z,0.0,0.0,0.0,1.0,0,-4.4
872,migrant,Al Jazeera English,Al Jazeera,"Economy, border row on agenda as India's parliament reopens",https://www.aljazeera.com/news/2020/09/economy-border-row-agenda-india-parliament-reopens-200914091649540.html,"Indian lawmakers have returned to Parliament after a five-month absence, with the government's response to the coronavirus pandemic, the nosediving economy and simmering tensions with China setting t… [+3195 chars]",2020-09-14T10:33:40Z,0.0,0.0,0.0,1.0,0,-4.4
873,migrant,Al Jazeera English,Arwa Ibrahim,India reports six million COVID-19 cases: Live news,https://www.aljazeera.com/news/2020/9/28/india-reports-its-six-millionth-covid-19-case-live-news,<ul><li>India reports its six millionth case as it surges closer to the United States as the most-infected nation.</li><li>Greek officials announce the first coronavirus death of a migrant living in … [+3340 chars],2020-09-28T15:14:07Z,0.0,0.0,0.0,1.0,0,-4.4
874,migrant,Al Jazeera English,Usaid Siddiqui,"India sees 100,000 COVID-19 deaths: What happened and what now?",https://www.aljazeera.com/news/2020/10/5/india-at-100000-deaths-what-experts-say,"India has crossed the grim milestone of 100,000 coronavirus deaths, the third-highest in the world behind only the United States and Brazil.
Despite the South Asian nations attempts to control the s… [+10362 chars]",2020-10-05T09:46:30Z,0.0,0.0,0.0,1.0,0,-4.4
875,migrant,Al Jazeera English,Al Jazeera,How a high school dropout forced Nepal gov't to act on pandemic,https://www.aljazeera.com/news/2020/09/high-school-dropout-forced-nepal-gov-act-pandemic-200911070611287.html,"On a sunny June day in Nepal, hundreds of young people wearing face masks stood a metre apart behind the barbed-wire barricades and rows of riot police guarding the prime minister's residence, shouti… [+4862 chars]",2020-09-11T08:25:02Z,-0.4588,0.231,0.0,0.769,-1,-4.4
876,migrant,Al Jazeera English,Virginia Pietromarchi,"Italy’s Salvini goes on trial, accused of ‘kidnapping’ refugees",https://www.aljazeera.com/news/2020/10/3/hold-for-anealla-salvini-trial-to-begin,"Rome, Italy Matteo Salvini appears in court on Saturday on charges of kidnapping more than a hundred migrants, in an event that the Italian far-right leader has attempted to use to boost his dwindlin… [+3896 chars]",2020-10-03T06:23:26Z,-0.29600000000000004,0.21600000000000005,0.0,0.784,-1,-4.4
877,migrant,Al Jazeera English,Al Jazeera,Refugees accuse Greece of pushing them back out to sea,https://www.aljazeera.com/news/2020/9/25/refugees-accuse-greece-of-pushing-them-back-out-to-sea,"Shortly after reaching the Greek island of Lesbos, a group of Afghan refugees and migrants say their hopes for a new life in Europe were cut short when Greek authorities rounded them up, mistreated t… [+7382 chars]",2020-09-25T14:18:10Z,-0.2023,0.16699999999999998,0.0,0.833,-1,-4.4
878,migrant,Al Jazeera English,Mansur Mirovalev,Nagorno-Karabakh: Historical grievances with dangerous potential,https://www.aljazeera.com/news/2020/9/28/will-azerbaijan-regain-its-separatist-armenia-backed-province,"The winner in this war seemed so obvious Azerbaijan, the oil-rich nation whose defence spending is much larger than the government budget of its impoverished adversary.
But for three decades and aga… [+7280 chars]",2020-09-28T12:37:57Z,-0.6808,0.583,0.0,0.417,-1,-4.4
879,migrant,Al Jazeera English,Al Jazeera,Science vs humanities in Australia’s university fee shake-up,https://www.aljazeera.com/news/2020/10/9/science-vs-humanities-in-australia-university-fee-shake-up,"Canberra, Australia University students enrolling in degrees in the humanities, law and economics in Australia will see their course fees more than double next year under legislation that has just pa… [+7847 chars]",2020-10-09T01:44:29Z,0.0,0.0,0.0,1.0,0,-4.4
880,migrant,Al Jazeera English,Patrick Strickland,How a Greek reporter could help put neo-Nazis behind bars,https://www.aljazeera.com/features/2020/10/3/how-a-greek-reporter-could-help-put-neo-nazis-behind-bars,"Athens, Greece  When the package arrived at Scholiastiss offices in the Greek capital one morning in early 1988, the magazines editorial staff made up their minds without much hesitation: they would … [+31298 chars]",2020-10-03T10:58:24Z,0.4019,0.0,0.252,0.748,1,-4.4
881,migrant,Al Jazeera English,Al Jazeera,How a Bollywood star’s death case took a ‘misogynistic spiral’,https://www.aljazeera.com/features/2020/9/28/media-trial-of-rhea-chakraborty-and-bollywoods-moral-judgments,"Mumbai, India Bollywood actor Sushant Singh Rajput was found dead by apparent suicide at his Mumbai residence on June 14. What was a tragic end to a promising young stars career has turned into a med… [+9534 chars]",2020-09-28T04:21:35Z,-0.5994,0.358,0.0,0.642,-1,-4.4
882,migrant,Al Jazeera English,Al Jazeera,Greece reports first COVID-19 refugee death since pandemic began,https://www.aljazeera.com/news/2020/9/28/greece-reports-first-covid-19-refugee-death-since-pandemic-began,"A 61-year-old man from Afghanistan died of COVID-19 on Sunday, the first reported death of a refugee from the disease in Greece since the pandemic began there in late February, a government official … [+1229 chars]",2020-09-28T00:39:30Z,-0.5994,0.328,0.0,0.672,-1,-4.4
883,migrant,Al Jazeera English,Al Jazeera,Cyprus accuses Turkey of expanding 'illegal drilling' in East Med,https://www.aljazeera.com/news/2020/09/cyprus-accuses-turkey-expanding-illegal-drilling-east-med-200916091527393.html,"Cyprus has accused Turkey of extending ""illegal drilling"" in disputed Mediterranean waters but said it is ready to engage in dialogue with Ankara to resolve differences over exploration rights.
On T… [+2914 chars]",2020-09-16T10:11:23Z,-0.7184,0.429,0.0,0.5710000000000001,-1,-4.4
884,migrant,Al Jazeera English,Al Jazeera,"Thousands of refugees sleep rough, without food, after Moria fire",https://www.aljazeera.com/news/2020/09/thousands-refugees-sleep-rough-food-moria-fire-200910085353994.html,"Thousands of refugees slept rough on the Greek island of Lesbos for a second night after a fire razed the country's largest camp to the ground, sending crowds fleeing but with nowhere to go.
Familie… [+2592 chars]",2020-09-10T09:43:34Z,-0.34,0.211,0.0,0.789,-1,-4.4
885,migrants,The Washington Post,"Marissa J. Lang, The Washington Post",Concern over ethics of using on human beings...,http://www.washingtonpost.com/local/dc-protest-lafayette-square/2020/09/16/ca0174e4-f788-11ea-89e3-4b9efa36dc64_story.html,"<ul><li>President Donald Trump holds up a Bible outside of St John's Episcopal Church across Lafayette Square in Washington, D.C. in June. Several readers express their fears about Trumps possible re… [+9418 chars]",2020-09-17T03:04:36Z,0.0,0.0,0.0,1.0,0,-3.7
